,Text in Sade_Infortunes,Text in B,Location in Sade_Infortunes,Location in B
Sade_Justine_241,"que je me résolus d'en partir SANS PRENDRE CONGÉ DE M. S. MON PROTECTEUR. L'AMI DE DUBREUIL APPROUVA CE PARTI, IL NE ME CACHA POINT QUE SI TOUTE CETTE AVENTURE SE RÉVEILLAIT, LES DÉPOSITIONS QU'IL SERAIT OBLIGÉ DE FAIRE ME COMPROMETTRAIENT, QUELLES QUE FUSSENT SES PRÉCAUTIONS, TANT À CAUSE DE ma liaison avec la Dubois qu'","olus de partir de cette ville SANS PRENDRE CONGÉ DE M. S***, MON PROTECTEUR. L'AMI DE DUBREUIL APPROUVA CE PARTI; IL NE ME CACHA POINT QUE SI TOUTE CETTE AVENTURE SE RÉVEILLAIT, LES DÉPOSITIONS QU'IL SERAIT OBLIGÉ DE FAIRE ME COMPROMETTRAIENT, QUELLES QUE FUSSENT SES PRÉCAUTIONS, TANT À CAUSE DE mon intimité avec la Dubois, ","(257948, 258211)","(557204, 557470)"
Sade_Justine_242,d'autant meilleur qu'il était AUSSI CERTAIN QUE J'AVAIS L'AIR COUPABLE COMME IL ÉTAIT SÛR QUE JE NE L'ÉTAIS PAS; QUE LA SEULE CHOSE QUI PARLÂT vivement en ma faveur--l'avis,"t meilleurs, qu'il paraissait AUSSI CERTAIN QUE J'AVAIS L'AIR COUPABLE, COMME IL ÉTAIT SÛR QUE JE NE L'ÉTAIS PAS; QUE LA SEULE CHOSE QUI PARLÂT en ma faveur, la recommandati","(258623, 258735)","(557902, 558015)"
Sade_Justine_243,"vais entrevue dans l'auberge, VOILÀ UNE HONNÊTE MARCHANDE DE CHALON-SUR-SAÔNE MA PATRIE, ELLE Y RETOURNE APRÈS S'ÊTRE ARRÊTÉE VINGT-QUATRE HEURES À LYON OÙ elle a affaire. 
« Madame Ber","cepter : voilà cinq louis, et VOILÀ UNE HONNÊTE MARCHANDE DE CHALON-SUR-SAÔNE, MA PATRIE; ELLE Y RETOURNE APRÈS S'ÊTRE ARRÊTÉE VINGT-QUATRE HEURES À LYON OÙ l'appellent quelques affaires","(260059, 260184)","(559030, 559156)"
Sade_Justine_244,"le d'une manière convenable à SA NAISSANCE ET À SON ÉDUCATION. QU'IL NE LUI EN COÛTE RIEN JUSQUE-LÀ, JE VOUS TIENDRAI COMPTE DE TOUT À LA PREMIÈRE VUE... ADIEU, Sophie... 
Mme Bertrand part"," convienne à son personnel, à SA NAISSANCE ET À SON ÉDUCATION; QU'IL NE LUI EN COÛTE RIEN JUSQUE-LÀ, JE VOUS TIENDRAI COMPTE DE TOUT À LA PREMIÈRE VUE. ADIEU, mademoiselle, continua Valbo","(260528, 260657)","(559583, 559710)"
Sade_Justine_245,"Mme Bertrand part cette nuit, SUIVEZ-LA ET QU'UN PEU PLUS DE BONHEUR PUISSE VOUS ACCOMPAGNER DANS UNE VILLE, OÙ J'AURAI PEUT-ÊTRE LA SATISFACTION DE VOUS REVOIR BIENTÔT ET de vous y témoigner toute ma ","t demain à la pointe du jour; SUIVEZ-LA, ET QU'UN PEU PLUS DE BONHEUR PUISSE VOUS ACCOMPAGNER DANS UNE VILLE OÙ J'AURAI PEUT-ÊTRE LA SATISFACTION DE VOUS REVOIR BIENTÔT. 
L'HONNÊTETÉ de ce jeune homme, qui fonciè","(260700, 260841)","(559835, 559987)"
Sade_Justine_246,"lgré moi verser des larmes; j'ACCEPTAI SES DONS EN LUI JURANT QUE JE N'ALLAIS TRAVAILLER QU'À ME METTRE EN ÉTAT DE POUVOIR LES LUI RENDRE UN JOUR. HÉLAS, ME DIS-JE EN ME RETIRANT, SI L'EXERCICE D'UNE NOUVELLE VERTU VIENT DE ME PRÉCIPITER DANS L'INFORTUNE, AU MOINS POUR LA PREMIÈRE FOIS DE MA VIE, L'APPARENCE D'UNE CONSOLATION S'OFFRE-T-ELLE DANS CE GOUFFRE ÉPOUVANTABLE DE MAUX, OÙ LA VERTU ME PRÉCIPITE encore. Je ne revis plus mon ","puis si longtemps d'odieux. J'ACCEPTAI SES DONS EN LUI JURANT QUE JE N'ALLAIS TRAVAILLER QU'À ME METTRE EN ÉTAT DE POUVOIR LES LUI RENDRE UN JOUR. HÉLAS PENSAI-JE EN ME RETIRANT, SI L'EXERCICE D'UNE NOUVELLE VERTU VIENT DE ME PRÉCIPITER DANS L'INFORTUNE, AU MOINS, POUR LA PREMIÈRE FOIS DE MA VIE, L'ESPÉRANCE D'UNE CONSOLATION S'OFFRE-T-ELLE DANS CE GOUFFRE ÉPOUVANTABLE DE MAUX, OÙ LA VERTU ME PRÉCIPITE encore. 
Il était de bonne he","(261050, 261425)","(560154, 560529)"
Sade_Justine_247,"z singulière; je me promenais SUR LE QUAI DU RHÔNE AVEC UNE DES FILLES DE L'AUBERGE QUE J'AVAIS PRIÉE DE M'ACCOMPAGNER, LORSQUE J'APERÇUS TOUT À COUP s'avancer vers moi le révéren","
Je me promenais l'après-midi SUR LE QUAI DU RHÔNE AVEC UNE DES FILLES DE L'AUBERGE QUE J'AVAIS PRIÉE DE M'ACCOMPAGNER, LORSQUE J'APERÇUS TOUT À COUP le Révérend Père Antonin de S","(262463, 262582)","(574646, 574765)"
Sade_Justine_248,"evinrent que plus pressantes. ENFIN SUR NOS REFUS RÉITÉRÉS DE LE SUIVRE, IL SE BORNA À NOUS DEMANDER INSTAMMENT NOTRE ADRESSE; POUR ME DÉBARRASSER DE LUI, il me vint à l'instant l'idé"," deviennent que plus chaudes; ENFIN, SUR NOS REFUS RÉITÉRÉS DE LE SUIVRE, IL SE BORNE À NOUS DEMANDER INSTAMMENT NOTRE ADRESSE; POUR ME DÉBARRASSER DE LUI, je lui en donne une fausse :","(263514, 263637)","(575779, 575903)"
Sade_Justine_249," dans cette funeste situation DE MA VIE, QUE DANS AUCUNE DE CELLES OÙ VOUS M'AVEZ VUE SI INJUSTEMENT ACCABLÉE DES COUPS DU SORT, ET SANS QU'AUTRE CHOSE M'AIT CONDUITE DANS L'ABÎME du malheur, que le sentiment ","ns cette funeste circonstance DE MA VIE QUE DANS AUCUNE DE CELLES OÙ VOUS M'AVEZ VUE SI INJUSTEMENT ACCABLÉE DES COUPS DU SORT, ET SANS QU'AUTRE CHOSE M'AIT CONDUITE DANS L'ABÎME que la bonté de mon cœur et l","(264501, 264650)","(576824, 576972)"
Sade_Justine_250," ne fût aux environs... juste CIEL, LES PROGRÈS DE L'INCENDIE N'ÉTAIENT DÉJÀ QUE TROP EFFRAYANTS; NOUS OUVRONS NOTRE PORTE À MOITIÉ NUES ET N'ENTENDONS AUTOUR DE NOUS QUE LE FRACAS DES MURS QUI S'ÉCROULENT, LE BRUIT affreux des charpentes qui se","us nous levons en hâte. Juste CIEL LES PROGRÈS DE L'INCENDIE N'ÉTAIENT DÉJÀ QUE TROP EFFRAYANTS, NOUS OUVRONS NOTRE PORTE À MOITIÉ NUES ET N'ENTENDONS AUTOUR DE NOUS QUE LE FRACAS DES MURS QUI S'ÉCROULENT, LE BRUIT des charpentes qui se brisent","(265180, 265365)","(577365, 577549)"
Sade_Justine_251,"sieurs endroits de mon corps, JE SAISIS LA PAUVRE PETITE CRÉATURE, JE M'ÉLANCE POUR LA RAPPORTER À SA MÈRE; M'APPUYANT SUR UNE POUTRE À MOITIÉ CONSUMÉE, LE PIED ME MANQUE, MON PREMIER MOUVEMENT EST DE METTRE MA MAIN AU-DEVANT DE MOI; CETTE IMPULSION DE LA NATURE ME FORCE À LÂCHER LE PRÉCIEUX FARDEAU QUE JE TIENS, et la malheureuse petite fil","rûlent en plusieurs endroits; JE SAISIS LA PAUVRE PETITE CRÉATURE; JE M'ÉLANCE POUR LA RAPPORTER À SA MÈRE, M'APPUYANT SUR UNE POUTRE À MOITIÉ CONSUMÉE : LE PIED ME MANQUE, MON PREMIER MOUVEMENT EST DE METTRE MES MAINS AU-DEVANT DE MOI; CETTE IMPULSION DE LA NATURE ME FORCE À LÂCHER LE PRÉCIEUX FARDEAU QUE JE TIENS... Il m'échappe, et la malheu","(266056, 266339)","(578157, 578443)"
Sade_Justine_252,"rtrière d'enfant et voleuse. 
ACCOUTUMÉE DEPUIS SI LONGTEMPS À LA CALOMNIE, À L'INJUSTICE ET AU MALHEUR, FAITE DEPUIS MON ENFANCE À NE ME LIVRER À UN SENTIMENT quelconque de vertu qu'assuré","e la flétrissure et la mort. 
ACCOUTUMÉE DEPUIS SI LONGTEMPS À LA CALOMNIE, À L'INJUSTICE ET AU MALHEUR, FAITE DEPUIS MON ENFANCE À NE ME LIVRER À UN SENTIMENT de vertu qu'assurée d'y trouv","(268958, 269087)","(592895, 593024)"
Sade_Justine_253,"i plus que je ne me plaignis. CEPENDANT COMME IL EST NATUREL À LA CRÉATURE SOUFFRANTE DE CHERCHER TOUS LES MOYENS POSSIBLES DE SE TIRER DE L'ABÎME OÙ SON INFORTUNE la plonge, le père Antonin me","moins que je ne l'aurais cru. CEPENDANT, COMME IL EST NATUREL À LA CRÉATURE SOUFFRANTE DE CHERCHER TOUS LES MOYENS POSSIBLES DE SE TIRER DE L'ABÎME OÙ SON INFORTUNE l'a plongée, le père Antonin ","(269228, 269361)","(593157, 593291)"
Sade_Justine_254,"e père Antonin me vint dans l'ESPRIT; QUELQUE MÉDIOCRE SECOURS QUE J'EN ESPÉRASSE, JE NE ME REFUSAI POINT À L'ENVIE DE LE VOIR, JE LE DEMANDAI. Comme il ne savait pas qui p",", le père Antonin me vint à l'ESPRIT; QUELQUE MÉDIOCRE SECOURS QUE J'EN ESPÉRASSE, JE NE ME REFUSAIS POINT À L'ENVIE DE LE VOIR : JE LE DEMANDAI, il parut. On ne lui avait pa","(269404, 269516)","(593333, 593447)"
Sade_Justine_255," dis au concierge qu'il était POSSIBLE QU'IL NE SE RESSOUVÎNT PAS DE MOI, N'AYANT DIRIGÉ MA CONSCIENCE QUE FORT JEUNE, MAIS QU'À CE TITRE JE DEMANDAIS UN ENTRETIEN SECRET AVEC LUI; ON Y CONSENTIT DE PART ET D'AUTRE. DÈS QUE JE FUS SEULE AVEC CE MOINE, je me jetai à ses pieds et l","rge qu'il était effectivement POSSIBLE QU'IL NE SE RESSOUVINT PAS DE MOI, N'AYANT DIRIGÉ MA CONSCIENCE QUE FORT JEUNE, MAIS QU'À CE TITRE JE DEMANDAIS UN ENTRETIEN SECRET AVEC LUI. ON Y CONSENTIT DE PART ET D'AUTRE. DÈS QUE JE FUS SEULE AVEC CE RELIGIEUX, je me précipitai à ses genou","(269652, 269872)","(593609, 593833)"
Sade_Justine_256," entre ce parti ou l'échafaud ET NE FAIS PAS ATTENDRE TA RÉPONSE. 
--ALLEZ, MON PÈRE, RÉPONDIS-JE AVEC HORREUR, ALLEZ, VOUS ÊTES UN MONSTRE D'OSER ABUSER AUSSI CRUELLEMENT DE MA SITUATION POUR ME PLACER ainsi entre la mort et l'infa"," espèce : détermine-toi donc, ET NE FAIS PAS ATTENDRE TA RÉPONSE. 
--ALLEZ, MON PÈRE, RÉPONDIS-JE AVEC HORREUR, ALLEZ, VOUS ÊTES UN MONSTRE D'OSER ABUSER AUSSI CRUELLEMENT DE MA SITUATION POUR ME PLACER entre la mort et l'infamie; j","(271318, 271490)","(595597, 595769)"
Sade_Justine_257,"nne heure, je vous abandonne, JE NE VOUS SERVIRAI NI NE VOUS NUIRAI, MAIS SI VOUS VOUS AVISEZ DE DIRE UN SEUL MOT contre moi, en vous chargeant","a bonne heure je vous laisse; JE NE VOUS SERVIRAI NI NE VOUS NUIRAI, MAIS SI VOUS VOUS AVISEZ DE DIRE UN SEUL MOT de ce qui vient de se passer,","(272219, 272302)","(597311, 597394)"
Sade_Justine_258,"onsieur, lui dit ce scélérat, CETTE BONNE FILLE SE TROMPE, ELLE A VOULU PARLER D'UN PÈRE ANTONIN QUI EST À BORDEAUX, JE NE LA CONNAIS ni ne l'ai jamais connue; ell","Monsieur, lui dit ce traître, CETTE BONNE FILLE SE TROMPE, ELLE A VOULU PARLER D'UN PÈRE ANTONIN QUI EST À BORDEAUX; JE NE LA CONNAIS nullement, je ne l'ai même ja","(272631, 272734)","(597870, 597973)"
Sade_Justine_259,"vous salue l'un et l'autre et SERAI TOUJOURS PRÊT À ME REPRÉSENTER QUAND ON JUGERA MON MINISTÈRE IMPORTANT. 
ANTONIN SORT EN DISANT CES MOTS, ET ME LAISSE AUSSI STUPÉFAITE DE SA FOURBERIE que confondue de son insolenc"," salue l'un et l'autre, et je SERAI TOUJOURS PRÊT À ME REPRÉSENTER QUAND ON JUGERA MON MINISTÈRE IMPORTANT. 
ANTONIN SORT EN DISANT CES MOTS, ET ME LAISSE AUSSI CONFONDUE DE SA FOURBERIE que révoltée de son insolence","(272900, 273057)","(598105, 598261)"
Sade_Justine_260,"ôt suivi d'un déluge de maux, ET COMMENT SE PEUT-IL QUE CETTE PROVIDENCE ÉCLAIRÉE DONT JE ME PLAIS D'ADORER LA JUSTICE, EN ME PUNISSANT DE MES VERTUS, M'AIT EN MÊME temps offert aussitôt au pina","ôt dans un océan d'infortunes ET COMMENT SE PEUT-IL QUE CETTE PROVIDENCE ÉCLAIRÉE DONT JE ME PLAIS D'ADORER LA JUSTICE, EN ME PUNISSANT DE MES VERTUS, M'OFFRE EN MÊME temps au pinacle ceux qui m'é","(273892, 274026)","(630711, 630847)"
Sade_Justine_261,"ue et me congédie; ses crimes SE CONSOMMENT SANS DOUTE, IL FAIT SA FORTUNE ET JE SUIS OBLIGÉE DE MENDIER MON PAIN. JE VEUX M'APPROCHER DES SACREMENTS, JE VEUX IMPLORER AVEC FERVEUR L'ÊTRE SUPRÊME DONT JE REÇOIS autant de malheurs, le tribun"," une criminelle; ses forfaits SE CONSOMMENT SANS DOUTE : IL FAIT SA FORTUNE, ET JE SUIS OBLIGÉE DE MENDIER MON PAIN. JE VEUX M'APPROCHER DES SACREMENTS, JE VEUX IMPLORER AVEC FERVEUR L'ÊTRE SUPRÊME DONT JE REÇOIS néanmoins tant de maux; le tr","(274602, 274782)","(631401, 631583)"
Sade_Justine_262,"fortuné veut m'en récompenser DE SA MAIN, IL EXPIRE DANS MES BRAS AVANT QUE DE LE POUVOIR. JE M'EXPOSE DANS UN INCENDIE POUR sauver un enfant qui ne m'app", de tous mes maux par l'offre DE SA MAIN : IL EXPIRE DANS MES BRAS AVANT QUE DE LE POUVOIR. JE M'EXPOSE DANS UN INCENDIE POUR ravir aux flammes un enfant q,"(275623, 275717)","(632501, 632596)"
Sade_Justine_263,"e, secours, protection, amis, CELLE QUI N'A PLUS DANS LE MONDE QUE DES PLEURS POUR S'ABREUVER ET DES TRIBULATIONS POUR SE NOURRIR... CELLE-LÀ, DIS-JE, VOIT AVANCER LA MORT SANS FRÉMIR, ELLE LA SOUHAITE COMME UN PORT ASSURÉ OÙ LA TRANQUILLITÉ RENAÎTRA POUR ELLE DANS LE SEIN D'UN DIEU TROP JUSTE POUR PERMETTRE QUE L'INNOCENCE AVILIE et persécutée sur la terre ne","rtune, protection et secours; CELLE QUI N'A PLUS DANS LE MONDE QUE DES PLEURS POUR S'ABREUVER ET DES TRIBULATIONS POUR SE NOURRIR; CELLE-LÀ, DIS-JE, VOIT AVANCER LA MORT SANS LA CRAINDRE, ELLE LA SOUHAITE MÊME COMME UN PORT ASSURÉ OÙ LA TRANQUILLITÉ RENAÎTRA, POUR ELLE, DANS LE SEIN D'UN DIEU TROP JUSTE POUR PERMETTRE QUE L'INNOCENCE, AVILIE sur la terre, ne trouve pas d","(277160, 277462)","(634410, 634723)"
Sade_Justine_264,"sans en être prodigieusement éMU; POUR MME DE LORSANGE, EN QUI (COMME NOUS L'AVONS DIT) LES MONSTRUEUSES ERREURS DE SA JEUNESSE N'AVAIENT POINT ÉTEINT LA SENSIBILITÉ, ELLE ÉTAIT PRÊTE À S'EN ÉVANOUIR. 
--MADEMOISELLE, DIT-ELLE À SOPHIE, IL EST DIFFICILE DE VOUS ENTENDRE SANS PRENDRE À VOUS LE PLUS VIF INTÉRÊT.. MAIS FAUT-IL vous l'avouer, un sentiment i","re sans en être profondément éMU; POUR MME DE LORSANGE EN QUI, COMME NOUS L'AVONS DIT, LES MONSTRUEUSES ERREURS DE SA JEUNESSE N'AVAIENT POINT ÉTEINT LA SENSIBILITÉ, ELLE ÉTAIT PRÊTE À S'EN ÉVANOUIR. 
--MADEMOISELLE, DIT-ELLE À JUSTINE, IL EST DIFFICILE DE VOUS ENTENDRE SANS PRENDRE À VOUS LE PLUS VIF INTÉRÊT; MAIS FAUT-IL l'avouer ? un sentiment inexp","(277641, 277936)","(634896, 635190)"
Sade_Justine_265,"ez déguisé votre nom, Sophie, VOUS M'AVEZ CACHÉ VOTRE NAISSANCE, JE VOUS CONJURE DE M'AVOUER VOTRE SECRET; NE VOUS IMAGINEZ PAS QUE CE SOIT UNE VAINE CURIOSITÉ QUI M'ENGAGE À VOUS PARLER AINSI; si ce que je soupçonne était","ous m'avez déguisé votre nom, VOUS M'AVEZ CACHÉ VOTRE NAISSANCE; JE VOUS CONJURE DE M'AVOUER VOTRE SECRET; NE VOUS IMAGINEZ PAS QUE CE SOIT UNE VAINE CURIOSITÉ QUI M'ENGAGE À VOUS PARLER AINSI... Grand Dieu ce que je soupç","(278148, 278310)","(635375, 635537)"
Sade_Justine_266,"'ai douté de la providence... AH, JE MOURRAI BIEN MOINS MALHEUREUSE, PUISQUE J'AI PU T'EMBRASSER ENCORE UNE FOIS ET LES DEUX SŒURS, ÉTROITEMENT SERRÉES DANS LES BRAS L'UNE DE L'AUTRE, NE S'EXPRIMAIENT PLUS QUE PAR LEURS SANGLOTS, ne s'entendaient plus que pa","Lorsange... toi... ma sœur... AH JE MOURRAI BIEN MOINS MALHEUREUSE, PUISQUE J'AI PU T'EMBRASSER ENCORE UNE FOIS... 
ET LES DEUX SŒURS, ÉTROITEMENT SERRÉES DANS LES BRAS L'UNE DE L'AUTRE, NE S'ENTENDAIENT PLUS QUE PAR LEURS SANGLOTS, ne s'exprimaient plus que pa","(278662, 278860)","(635854, 636055)"
Sade_Justine_267,"-Homme respectable autant que CHÉRI, DIT MME DE LORSANGE EN SE PRÉCIPITANT AUX GENOUX DE SON AMANT, VOILÀ LE PLUS BEAU TRAIT QUE VOUS AVEZ FAIT DE VOS JOURS. C'EST À CELUI QUI CONNAÎT VÉRITABLEMENT LE CŒUR DE L'HOMME ET L'ESPRIT DE LA LOI, À VENGER L'INNOCENCE OPPRIMÉE, à secourir l'infortune accab","aire. 
--Homme respectable et CHÉRI, DIT MME DE LORSANGE EN SE PRÉCIPITANT AUX GENOUX DE SON AMANT, VOILÀ LE PLUS BEAU TRAIT QUE VOUS AYEZ FAIT DE VOS JOURS; C'EST À CELUI QUI CONNAÎT VÉRITABLEMENT LE CŒUR DE L'HOMME ET L'ESPRIT DE LA LOI À VENGER L'INNOCENCE OPPRIMÉE. La voilà, monsieur, la voilà","(280286, 280525)","(637257, 637495)"
Sade_Justine_268,"'aisance et de la prospérité; ILS LA NOURRISSAIENT AVEC DÉLICES DES METS LES PLUS SUCCULENTS, ILS LA COUCHAIENT DANS LES MEILLEURS LITS, ILS VOULAIENT QU'ELLE ORDONNÂT CHEZ EUX, ILS Y METTAIENT ENFIN TOUTE LA DÉLICATESSE QU'IL ÉTAIT POSSIBLE D'ATTENDRE DE DEUX ÂMES SENSIBLES... ON LUI FIT FAIRE DES REMÈDES PENDANT QUELQUES JOURS, ON LA BAIGNA, ON LA PARA, ON L'EMBELLIT; ELLE ÉTAIT L'IDOLE DES DEUX AMANTS, C'ÉTAIT À QUI DES DEUX LUI FERAIT plus tôt oublier ses malheurs","lheur au comble de l'aisance. ILS LA NOURRISSAIENT AVEC DÉLICES DES METS LES PLUS SUCCULENTS; ILS LA COUCHAIENT DANS LES MEILLEURS LITS, ILS VOULAIENT QU'ELLE ORDONNÂT CHEZ EUX, ILS Y METTAIENT ENFIN TOUTE LA DÉLICATESSE QU'IL ÉTAIT POSSIBLE D'ATTENDRE DE DEUX ÂMES SENSIBLES. ON LUI FIT FAIRE DES REMÈDES PENDANT QUELQUES JOURS, ON LA BAIGNA, ON LA PARA, ON L'EMBELLIT; ELLE ÉTAIT L'IDOLE DES DEUX AMANTS, C'ÉTAIT À QUI DES DEUX LUI FERAIT le plus tôt oublier ses malhe","(281199, 281611)","(638120, 638530)"
Sade_Justine_269,"es soins un excellent artiste SE CHARGEA DE FAIRE DISPARAÎTRE CETTE MARQUE IGNOMINIEUSE, FRUIT CRUEL DE LA SCÉLÉRATESSE DE RODIN. 
TOUT RÉPONDAIT AUX vœux de Mme de Lorsange et de","oins, un excellent chirurgien SE CHARGEA DE FAIRE DISPARAÎTRE CETTE MARQUE IGNOMINIEUSE, FRUIT CRUEL DE LA SCÉLÉRATESSE DE RODIN. TOUT RÉPONDAIT AUX soins des bienfaiteurs de Thé","(281684, 281803)","(638610, 638728)"
Sade_Justine_270,"elles arrivaient de Paris, M. DE CORVILLE AVAIT MIS TOUTE LA FRANCE EN MOUVEMENT, IL AVAIT RANIMÉ LE ZÈLE DE M. S. QUI S'ÉTAIT JOINT À LUI POUR PEINDRE LES MALHEURS DE JUSTINE ET POUR LUI RENDRE UNE TRANQUILLITÉ QUI LUI était aussi bien due... Des l","ient d'arriver de la Cour; M. DE CORVILLE AVAIT MIS TOUTE LA FRANCE EN MOUVEMENT, IL AVAIT RANIMÉ LE ZÈLE DE M. S. QUI S'ÉTAIT JOINT À LUI POUR PEINDRE LES MALHEURS DE THÉRÈSE ET POUR LUI RENDRE UNE TRANQUILLITÉ QUI LUI était si bien due. Il arriva ","(282205, 282394)","(639152, 639341)"
Sade_Justine_271,"d'aussi flatteuses nouvelles; ELLE EN VERSA PLUSIEURS JOURS DE SUITE DES LARMES BIEN DOUCES DANS LE SEIN DE SES PROTECTEURS, LORSQUE TOUT À COUP SON HUMEUR CHANGEA SANS QU'IL FÛT POSSIBLE D'EN DEVINER LA CAUSE. ELLE DEVINT SOMBRE, INQUIÈTE, RÊVEUSE, QUELQUEFOIS ELLE PLEURAIT AU MILIEU DE SES AMIS SANS POUVOIR ELLE-MÊME EXPLIQUER LE SUJET DE SES LARMES. 
--JE NE SUIS PAS NÉE pour un tel comble de bonheur","ut qu'elle n'expirât de joie; ELLE EN VERSA PLUSIEURS JOURS DE SUITE DES LARMES BIEN DOUCES, DANS LE SEIN DE SES PROTECTEURS LORSQUE TOUT À COUP SON HUMEUR CHANGEA, SANS QU'IL FÛT POSSIBLE D'EN DEVINER LA CAUSE. ELLE DEVINT SOMBRE, INQUIÈTE, RÊVEUSE; QUELQUEFOIS ELLE PLEURAIT AU MILIEU DE SES AMIS, SANS POUVOIR ELLE-MÊME EXPLIQUER LE SUJET DE SES PEINES. 
--JE NE SUIS PAS NÉE pour tant de félicités, disai","(282911, 283257)","(640375, 640723)"
Sade_Justine_272," sa sœur, vole à une fenêtre, ELLE VEUT LUTTER UNE MINUTE CONTRE LE VENT QUI LA REPOUSSE, À L'INSTANT UN ÉCLAT DE FOUDRE LA RENVERSE AU MILIEU DU SALON et la laisse sans vie sur le ","fenêtres qui se brisent déjà; ELLE VEUT LUTTER UNE MINUTE CONTRE LE VENT QUI LA REPOUSSE : À L'INSTANT UN ÉCLAT DE FOUDRE LA RENVERSE AU MILIEU DU SALON. 
Mme de Lorsange jette un cr","(284580, 284701)","(641831, 641953)"
Sade_Justine_273," un cri lamentable... elle s'éVANOUIT; M. DE CORVILLE APPELLE AU SECOURS, LES SOINS SE DIVISENT, ON RAPPELLE MME DE LORSANGE À LA LUMIÈRE, MAIS LA MALHEUREUSE Justine était frappée de faço","tte un cri épouvantable et s'éVANOUIT; M. DE CORVILLE APPELLE AU SECOURS; LES SOINS SE DIVISENT, ON RAPPELLE MME DE LORSANGE À LA LUMIÈRE, MAIS LA MALHEUREUSE Thérèse est frappée de façon ","(284793, 284921)","(642004, 642132)"
Sade_Justine_274,"ve où la providence nous met, ELLE EST COMME LA FOUDRE DONT LES FEUX TROMPEURS N'EMBELLISSENT UN INSTANT L'ATMOSPHÈRE QUE POUR PRÉCIPITER DANS LES ABÎMES DE LA MORT LE MALHEUREUX qu'elle éblouit... En voilà l",vidence veut mettre la vertu; ELLE EST COMME LA FOUDRE DONT LES FEUX TROMPEURS N'EMBELLISSENT UN INSTANT L'ATMOSPHÈRE QUE POUR PRÉCIPITER DANS LES ABÎMES DE LA MORT LE MALHEUREUX qu'ils ont ébloui. En voilà l,"(286177, 286325)","(643373, 643521)"
Sade_Justine_275,"éparons-nous, monsieur, il en EST TEMPS... AUCUNE CHAÎNE NE NOUS LIE, OUBLIEZ-MOI, ET TROUVEZ BON QUE J'AILLE PAR UN REPENTIR ÉTERNEL ABJURER AUX PIEDS DE L'ÊTRE SUPRÊME LES INFAMIES DONT JE ME SUIS SOUILLÉE. CE COUP AFFREUX pour moi était néanmoins néce","? Séparons-nous, Corville, il EST TEMPS; AUCUNE CHAÎNE NE NOUS LIE, OUBLIEZ-MOI, ET TROUVEZ BON QUE J'AILLE PAR UN REPENTIR ÉTERNEL ABJURER AUX PIEDS DE L'ÊTRE SUPRÊME LES INFAMIES DONT JE ME SUIS SOUILLÉE. CE COUP AFFREUX était nécessaire à ma convers","(287020, 287214)","(644102, 644294)"
Sade_Justine_276,"avoir ce que je suis devenue; JE VOUS ATTENDS DANS UN MONDE MEILLEUR, VOS VERTUS DOIVENT VOUS Y CONDUIRE, PUISSENT LES MACÉRATIONS OÙ JE VAIS, POUR EXPIER MES CRIMES, PASSER LES MALHEUREUSES ANNÉES QUI ME RESTENT, ME PERMETTRE DE VOUS Y REVOIR UN JOUR. MME DE LORSANGE QUITTE AUSSITÔT LA MAISON, ELLE fait atteler une voiture, pre","e je suis devenue. Ô Corville JE VOUS ATTENDS DANS UN MONDE MEILLEUR, VOS VERTUS DOIVENT VOUS Y CONDUIRE; PUISSENT LES MACÉRATIONS OÙ JE VAIS, POUR EXPIER MES CRIMES, PASSER LES MALHEUREUSES ANNÉES QUI ME RESTENT, ME PERMETTRE DE VOUS Y REVOIR UN JOUR. 
MME DE LORSANGE QUITTE AUSSITÔT LA MAISON; ELLE prend quelque argent avec ell","(287507, 287777)","(644557, 644828)"
